"workstream_hash","workstream_title","workstream_description","workstream_status","workstream_priority","workstream_complexity","estimated_completion_time","workstream_has_dependencies","output_result","workstream_created_at","workstream_updated_at","drop_id","drop_hash","drop_title","owner_id","drop_priority","drop_complexity","estimated_time","completion_time","details","objectives","tasks","drop_has_dependencies","drop_status","drop_created_at","due_date","last_updated","comments","assignment_date","completion_date","failed_drops","tags","origin_job_id","aggregated_notes","aggregated_test_outcomes","last_aggregated_at","dependencies"
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9006,"0c94427cc4b66d1072ba0cba560bfede",Repository Connect Flow with OAuth Persistence,,High,"6",7,0,"Implements repository connect flow that queries Oracle provider using the persisted OAuth token and persists selected repo: POST /api/org/:org/projects/:project/repos with {provider:'oracle',repoId,oauth_token}. Verify by selecting a repo from provider list and observing a 201 response and the repo appearing in the project's connected repos.",Allow users to connect repositories using the OAuth identity obtained from Oracle and persist the oauth token with the repo record for future syncs.,"[""Add 'Connect Repository' modal that calls backend GET /api/.../provider/repos using the stored connector token to list repos"", ""Let user select a repo and POST selection to /api/org/:org/projects/:project/repos with provider, repoId, and server-side reference to token"", ""Implement backend handler to persist repo record and link to connector token (store token reference, not raw token)"", ""Return 201 and created repo object; update UI connected repos list"", ""End-to-end verify: select repo, receive 201, repo appears in Connected Repositories list""]",true,Not Started,2026-03-19 15:42:16.884,,2026-03-19 15:42:16.884,"",,,,"repo-connection, oauth, persistence, oracle, api",,,,,"9003: Connector Management UI with Add and Remove, 9005: OAuth Popup Fallback When Popups Blocked, 9004: OAuth Popup Login for Oracle Connectors Live"
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9007,"55213d9f91ca3391444a849d1d1081b3",Connected Repositories List and Sync Indicators,,Medium-High,"5",6,0,"Adds a Connected Repositories panel to the KB Control Panel that lists repos from GET /api/org/:org/projects/:project/repos and shows sync indicators (synced, syncing spinner, error). Verify by loading the page and seeing repo rows with status icons that reflect backend status fields.",Expose connected repositories and their live sync status so operators can see which repos are available and whether syncing is active or failed.,"[""Implement backend GET /api/.../repos returning [{id, name, provider, sync_status:'synced'|'syncing'|'error',lastSyncAt}]"", ""Create ConnectedReposList UI component to render rows and status icons (green check, spinner, error)"", ""Add polling every 30s to refresh sync_status for visible repos"", ""Implement a visual syncing animation and hover tooltip showing lastSyncAt and sync_status"", ""Test by connecting a repo and verifying statuses update in the list""]",true,Not Started,2026-03-19 15:42:16.896,,2026-03-19 15:42:16.896,"",,,,"repos, sync, status, ui, api",,,,,"9002: KB Route and Control Panel Live, 9006: Repository Connect Flow with OAuth Persistence"
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9008,"795319f8813d009791bd29e452c63c0c",Initial Repository Analysis Scan and Results,,High,"7",8,0,"Implements an initial repository analysis scan: POST /api/org/:org/projects/:project/repos/:id/scan queues a quick analysis, and GET /api/.../repos/:id/analysis returns a summary (file_count, files_analyzed, issues_found). Verify by triggering Analyze on a connected repo, waiting for the quick scan to complete, and viewing the summary in the UI.",Provide a first-pass analysis that produces concrete metrics users can view immediately (file counts and initial issues) to drive coverage and quality features.,"[""Add scan endpoint POST /api/.../repos/:id/scan that enqueues a quick (shallow) analysis job"", ""Implement quick analysis worker that reads repo snapshot and returns summary {file_count, files_analyzed, issues_found, coverage_estimate}"", ""Store summary in DB and expose GET /api/.../repos/:id/analysis"", ""Add UI Analyze button which triggers POST and polls GET until status 'complete' and renders the summary"", ""Verify by running Analyze on a test repo and validating summary fields appear in UI""]",true,Not Started,2026-03-19 15:42:16.910,,2026-03-19 15:42:16.910,"",,,,"analysis, repo-scan, api, worker, coverage",,,,,"9007: Connected Repositories List and Sync Indicators, 9006: Repository Connect Flow with OAuth Persistence"
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9009,"8f7f80fe609c5ad372585471988efee7",Repository Analysis Error Handling and Retry,,Medium-High,"6",6,0,"Surfaces repository analysis errors in the UI with human-readable messages and a Retry control that requeues the analysis. Verify by forcing an analysis error state (auth failure or parse error) and confirming the UI shows the error, the Retry button calls POST /api/.../repos/:id/scan and transitions to syncing.",Make analysis failures transparent and recoverable so users can retry failed analyses without operator intervention.,"[""Extend analysis status model to include error {code,message,details}"", ""Render error states in Analysis summary panel with error code and short message"", ""Add Retry button that calls POST /api/.../repos/:id/scan to requeue and set status 'syncing'"", ""Ensure backend clears previous error when new scan queued and returns updated status"", ""Test by simulating auth/parse errors and exercising Retry to produce a retry run""]",true,Not Started,2026-03-19 15:42:16.924,,2026-03-19 15:42:16.924,"",,,,"analysis, errors, retry, ui, api",,,,,"9007: Connected Repositories List and Sync Indicators, 9008: Initial Repository Analysis Scan and Results"
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9010,"229d8c39c69cf2ca947c2b1cc805eaa0",Oracle-Based Charter Suggestion Engine Live,,High,"8",8,0,Deploys an Oracle-based charter suggestion endpoint POST /api/charter/suggest that accepts project context and returns a suggested charter string from the Oracle model. Verify by clicking 'Suggest Charter' in KB or Project Wizard and receiving a suggestion modal with text returned from the Oracle suggestion endpoint.,Provide an Oracle-powered charter suggestion service so users can get an initial project charter generated from project metadata immediately.,"[""Implement POST /api/charter/suggest accepting {org,project,context_summary} and proxying to Oracle model inference endpoint"", ""Add server-side request validation and simple rate-limiting (per-project) to prevent abuse"", ""Return {suggestion_text,confidence,model_version} and log request for audit"", ""Add UI 'Suggest Charter' trigger that calls endpoint and displays suggestion in modal"", ""Verify end-to-end by invoking Suggest and confirming suggestion_text appears""]",true,Not Started,2026-03-19 15:42:16.937,,2026-03-19 15:42:16.937,"",,,,"oracle, charter, suggestions, api, model-inference",,,,,(none)
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9011,"65a87b7ffad79d5c13e9191b8702f7e9",Charter Editor UI with Suggestion Insert and Save,,Medium-High,"5",6,0,"Delivers a Charter Editor UI on the project page that can insert the Oracle suggestion into the editor and save it via PUT /api/projects/:id/charter. Verify by inserting a suggestion into the editor and saving, which returns 200 and shows the saved charter text in the project view.","Allow users to accept, edit, and persist Oracle-generated charter suggestions directly within the project UI.","[""Create CharterEditor React component with edit area and 'Insert Suggestion' button"", ""Wire Insert Suggestion to call POST /api/charter/suggest and populate editor with returned suggestion_text"", ""Implement PUT /api/projects/:id/charter to persist charter text to project record"", ""Add Save button that calls PUT and shows success toast on 200"", ""Verify by inserting a suggestion and saving to confirm persistence""]",true,Not Started,2026-03-19 15:42:16.950,,2026-03-19 15:42:16.950,"",,,,"charter, ui, editor, api, oracle",,,,,"9010: Oracle-Based Charter Suggestion Engine Live"
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9012,f89c65652c7cb6d87049904f976199cd,Project Wizard Offers Oracle Charter Suggestion Option,,Medium-High,"4",5,0,"Updates the Project Wizard UI to present an option 'Use Oracle-based charter suggestion' on the charter step and runs the suggestion when selected. Verify by advancing to the charter step, selecting the option, clicking 'Generate', and observing the suggested charter populate the wizard field.",Let users opt into Oracle-based charter creation during initial project setup to streamline project creation.,"[""Add radio/checkbox option 'Use Oracle-based charter suggestion' to wizard charter step"", ""When selected, enable 'Generate' button that calls POST /api/charter/suggest with wizard context"", ""Populate wizard charter textarea with the returned suggestion_text"", ""Allow user to accept and continue; ensure suggestion is saved to project on wizard completion"", ""Test wizard flow end-to-end with suggestion option enabled""]",true,Not Started,2026-03-19 15:42:16.966,,2026-03-19 15:42:16.966,"",,,,"project-wizard, charter, oracle, ui, api",,,,,"9010: Oracle-Based Charter Suggestion Engine Live"
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9013,"36ea669ed04c58cf2b28b3e4c1e2d4ca",Project Wizard Document-to-Backlog Conversion Enabled,,Medium-High,"7",8,0,"Enables Document-to-Backlog conversion in the Project Wizard by adding file upload and POST /api/projects/:id/doc-to-backlog which returns generated backlog items. Verify by uploading a sample doc, receiving generated backlog items in the UI, and saving them to the project's backlog via POST /api/projects/:id/backlog.","Provide immediate, Oracle-assisted conversion of uploaded project documents into backlog items during project setup.","[""Add file upload control to Project Wizard step 'Docs -> Backlog' and send file to POST /api/projects/:id/doc-to-backlog"", ""Implement server endpoint to send document content to Oracle conversion model and return an array of backlog items [{title,description,estimate}]"", ""Render returned backlog items in UI for review with 'Add to backlog' button"", ""On 'Add to backlog' call POST /api/projects/:id/backlog to persist items"", ""Verify by uploading a doc and confirming items returned and persisted""]",true,Not Started,2026-03-19 15:42:16.982,,2026-03-19 15:42:16.982,"",,,,"project-wizard, doc-to-backlog, oracle, upload, backlog",,,,,"9012: Project Wizard Offers Oracle Charter Suggestion Option"
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9014,"7d3f2b0075dc1cf8893a53e22e5156ce",KB Coverage Dashboard Page with Metrics and Trends,,Medium-High,"7",8,0,"Adds a KB Coverage Dashboard page at /:org/:project/kb/coverage that shows coverage percentage, 7-day trend sparkline, and per-repo breakdown fetched from GET /api/org/:org/projects/:project/coverage. Verify by visiting the page and seeing coverage_pct, trend array, and per-repo rows with coverage values.",Surface coverage metrics and trends so users can immediately assess KB completeness across the project and repos.,"[""Create route /:org/:project/kb/coverage and CoverageDashboard React page"", ""Implement backend GET /api/.../coverage aggregating analysis summaries to produce {coverage_pct,trend:[...],repos:[{repoId,coverage_pct}]}"", ""Render main coverage KPI, trend sparkline, and per-repo table on the page"", ""Add basic sorting/filter by repo and ensure metrics update from backend payload"", ""Verify by loading dashboard and validating values match analysis summaries""]",true,Not Started,2026-03-19 15:42:16.995,,2026-03-19 15:42:16.995,"",,,,"coverage, dashboard, metrics, ui, api",,,,,"9008: Initial Repository Analysis Scan and Results, 9002: KB Route and Control Panel Live"
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9015,"6755c1fa3fa5d8bd7a8ba88e738b47f4",Quality Badges Displayed on Project and Repo,,Medium-High,"5",6,0,"Displays quality badges on the Project overview and per-repo rows (examples: 'Coverage > 80%', 'Analysis Healthy'). Badges are computed from coverage and analysis health endpoints. Verify by ensuring badges render when thresholds are met and link to the Coverage Dashboard.",Provide immediate visual quality indicators so users can quickly assess project and repo health from list views.,"[""Define badge rules: coverage>=80 => 'High Coverage', analysis errors==0 => 'Healthy'"", ""Add backend field badge_status to GET project and GET repos endpoints computed from current metrics"", ""Implement Badge UI component and show badges on Project overview header and ConnectedReposList rows"", ""Make badges link to coverage drilldown page for that repo"", ""Verify badges appear correctly for test projects and repos""]",true,Not Started,2026-03-19 15:42:17.021,,2026-03-19 15:42:17.021,"",,,,"badges, quality, coverage, ui, project",,,,,"9007: Connected Repositories List and Sync Indicators, 9008: Initial Repository Analysis Scan and Results, 9014: KB Coverage Dashboard Page with Metrics and Trends"
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9016,d77216eede7e2d463b214d1c5bea6229,Coverage Threshold Alerts with Drilldown Details,,Medium-High,"6",7,0,Implements coverage threshold alerting: when project or repo coverage falls below 70% an alert appears in the KB Control Panel and clicking it drills down to GET /api/.../coverage/files?threshold=70 which returns files below threshold. Verify by creating a low-coverage repo and confirming the alert and drilldown file list.,Notify users when coverage drops below configured thresholds and provide direct drilldown to the specific files needing attention.,"[""Add threshold check after each analysis completion to generate alert records when coverage < 70%"", ""Expose GET /api/.../coverage/files?threshold=70 returning list of files with coverage_pct below threshold"", ""Add Alerts area to KB Control Panel to list active coverage alerts with a Drilldown link"", ""Implement Drilldown UI to call files endpoint and render file list with file-level coverage and links to file view"", ""Test by simulating analysis with coverage below 70% and verifying alert and drilldown behavior""]",true,Not Started,2026-03-19 15:42:17.037,,2026-03-19 15:42:17.037,"",,,,"alerts, coverage, thresholds, drilldown, ui",,,,,"9008: Initial Repository Analysis Scan and Results, 9014: KB Coverage Dashboard Page with Metrics and Trends, 9002: KB Route and Control Panel Live"
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9017,"697d85c7d11654425ff6665df05f1f05",Inline Evaluation Indicators on KB and Files,,Medium-High,"6",6,0,"Adds inline evaluation indicators (score icons and color states) next to KB entries and files, backed by GET /api/.../files/:id/eval returning {score,summary}. Verify by opening a KB entry or file list and seeing the score icon with hover showing the summary fetched from the evaluation endpoint.","Provide immediate, inline evaluation signals so users can scan KB and file lists for quality at a glance.","[""Implement GET /api/.../files/:id/eval returning {score:0-100,summary} derived from analysis"", ""Add EvaluationIcon component that maps score to green/yellow/red and shows tooltip with summary on hover"", ""Integrate EvaluationIcon into KB entries list and file list rows to fetch and display eval for each visible item"", ""Ensure tooltip shows top 2 evaluation details and links to file evaluation page"", ""Verify by loading a KB page and confirming icons and tooltips render""]",true,Not Started,2026-03-19 15:42:17.051,,2026-03-19 15:42:17.051,"",,,,"evaluation, inline, files, ui, api",,,,,"9008: Initial Repository Analysis Scan and Results, 9002: KB Route and Control Panel Live"
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9018,cedac25177999e74b68f10b219101e9d,Unsupported File and Partial Analysis Handling Visible,,Medium-High,"5",6,0,"Surfaces unsupported file types and partial-analysis notices in file views and lists (e.g., 'Unsupported file type' badge; 'Partial Analysis - first 1000 lines'). Verify by presenting an unsupported file and a truncated large file and seeing the appropriate badges and explanatory text in the UI.",Make analysis limitations visible to users so they understand when files were skipped or partially processed.,"[""Extend analysis summary model to include file-level flags: unsupported:true/false, partial:true/false, partial_reason"", ""On analysis worker, mark unsupported types and partial results with reason (size limit)"", ""Add UI badges and inline explanatory text to file list and file view: 'Unsupported' and 'Partial Analysis - n lines'"", ""Expose link to downloadable file or instructions for full analysis retry"", ""Test with an unsupported extension and a large file to confirm badges and messages display""]",true,Not Started,2026-03-19 15:42:17.065,,2026-03-19 15:42:17.065,"",,,,"unsupported, partial-analysis, files, ui, analysis",,,,,"9008: Initial Repository Analysis Scan and Results, 9002: KB Route and Control Panel Live"
"89448659483694dc7d365dba76cdb259",Oracle Frontend Integration,"Add the KB control panel, connector management UI, charter suggestion/editor, repo connection and analysis components, coverage report, and quality badges. Integrate OAuth popup flows, register new routes (/:org/:project/kb), and update Project Wizard steps to offer Oracle-based charter suggestion and document-to-backlog options. This delivers end-to-end Oracle workflows and surfaces evaluation and coverage indicators to users.",Active,Medium-High,"6",6,false,"",2026-03-19 15:20:01.707,2026-03-19 15:20:01.707,9019,"66f79b9378f930fdd79f5bcd16216809",OAuth Token Refresh and Permission Error UI,,High,"7",8,0,Implements OAuth token refresh on the backend and UI permission error handling: backend /auth/refresh uses refresh_token to obtain new access token; UI catches 401/403 and displays a permission error with 'Reconnect' button that triggers OAuth popup/redirect. Verify by simulating an expired token: UI shows permission error and 'Reconnect' flow restores connector status upon reauth.,Keep connectors usable by automatically refreshing tokens and provide a clear user flow to recover from permission errors via re-authentication.,"[""Implement server-side refresh endpoint /auth/refresh that exchanges stored refresh_token for new access token and updates connector token record"", ""On API 401 responses for provider calls, attempt automatic refresh server-side and retry once"", ""Add client-side global error handler to intercept 401/403 from connector-related API calls and show Permission Error UI with 'Reconnect' button"", ""Wire 'Reconnect' to trigger OAuth popup or fallback redirect flow for connector and update connector record on success"", ""Test by expiring test connector token and verifying UI shows error and reconnect flow restores access""]",true,Not Started,2026-03-19 15:42:17.080,,2026-03-19 15:42:17.080,"",,,,"oauth, token-refresh, errors, permissions, connectors",,,,,"9003: Connector Management UI with Add and Remove, 9005: OAuth Popup Fallback When Popups Blocked, 9004: OAuth Popup Login for Oracle Connectors Live"
b33071bff218832f5de48db0f2cb4fa9,Resilience and Workflow Integrity,"Add resilience at remaining cross-unit boundaries by implementing circuit breakers on AI Engine and File Pipeline clients, centralized health endpoints exposing circuit state, and request-id propagation. Implement a saga-based state machine and compensation handlers for generation workflows with persistent job states and idempotency keys, and ensure event workers use distributed locks to prevent double-processing. The result prevents orphaned artifacts and contains cascading failures.",Active,High,"7",4,false,"",2026-03-19 15:20:01.665,2026-03-19 15:20:01.665,9034,"3f04617358313d7f3c234075ededd332",AI Engine Client Circuit Breaker Enabled and Active,,High,"6",6,0,Enable a circuit breaker wrapper on the AI Engine client (in-process client used by /generate) and return an X-Circuit-State response header when the breaker is OPEN. Verification: simulate AI Engine 503s and call POST /generate; response contains X-Circuit-State: open and the service returns a CircuitOpen error (HTTP 503).,Prevent cascading failures from the AI Engine by ensuring the service trips and signals clients when downstream failures exceed thresholds.,"[""Add circuit-breaker wrapper to AI Engine client using existing resilience library"", ""Add header injection X-Circuit-State set to open/half-open/closed in client responses"", ""Write unit test mocking AI Engine 503s to assert circuit opens"", ""Deploy change to staging and enable via config for staging only"", ""Simulate AI Engine failures and call POST /generate to verify HTTP 503 + X-Circuit-State: open""]",false,Not Started,2026-03-19 15:49:16.626,,2026-03-19 15:49:16.626,"",,,,"circuit-breaker, ai-engine-client, resilience, header, X-Circuit-State, staging",,,,,(none)
b33071bff218832f5de48db0f2cb4fa9,Resilience and Workflow Integrity,"Add resilience at remaining cross-unit boundaries by implementing circuit breakers on AI Engine and File Pipeline clients, centralized health endpoints exposing circuit state, and request-id propagation. Implement a saga-based state machine and compensation handlers for generation workflows with persistent job states and idempotency keys, and ensure event workers use distributed locks to prevent double-processing. The result prevents orphaned artifacts and contains cascading failures.",Active,High,"7",4,false,"",2026-03-19 15:20:01.665,2026-03-19 15:20:01.665,9035,"8451f158fd06074ac2faed1c786311bd",File Pipeline Client Circuit Breaker Enabled and Active,,High,"6",6,0,Enable a circuit breaker wrapper on the File Pipeline client (used by artifact ingestion and transform flows) and emit X-Circuit-State header when OPEN. Verification: simulate File Pipeline errors and call the upload/ingest flow; response includes X-Circuit-State: open and client fails fast.,Protect pipeline consumers from repeated File Pipeline failures by tripping a circuit and failing fast.,"[""Add circuit-breaker wrapper to File Pipeline client using shared resilience library"", ""Inject X-Circuit-State header on upstream responses when breaker state != closed"", ""Create unit tests that simulate downstream 5xx to force OPEN state"", ""Deploy to staging and configure to active"", ""Run a simulated File Pipeline 503 scenario and verify upload flow returns CircuitOpen with X-Circuit-State: open""]",false,Not Started,2026-03-19 15:49:16.645,,2026-03-19 15:49:16.645,"",,,,"circuit-breaker, file-pipeline-client, resilience, header, X-Circuit-State, staging",,,,,(none)
b33071bff218832f5de48db0f2cb4fa9,Resilience and Workflow Integrity,"Add resilience at remaining cross-unit boundaries by implementing circuit breakers on AI Engine and File Pipeline clients, centralized health endpoints exposing circuit state, and request-id propagation. Implement a saga-based state machine and compensation handlers for generation workflows with persistent job states and idempotency keys, and ensure event workers use distributed locks to prevent double-processing. The result prevents orphaned artifacts and contains cascading failures.",Active,High,"7",4,false,"",2026-03-19 15:20:01.665,2026-03-19 15:20:01.665,9036,"673e506333925fd598e6b6dfd42158ad",Central Health Endpoint Exposes Circuit Breaker States,,Medium-High,"5",6,0,"Add a centralized health endpoint GET /health/circuits that returns JSON with current circuit states for ai_engine and file_pipeline (fields: state, failures, lastFailureAt). Verification: call GET /health/circuits and observe both entries present and reflecting the current breaker states (e.g., ""open"").",Provide a single operational view for circuit states so operators and services can make routing/fallback decisions.,"[""Implement /health/circuits endpoint aggregating circuit state from AI Engine and File Pipeline circuit instances"", ""Return JSON: {ai_engine:{state,failures,lastFailureAt}, file_pipeline:{state,failures,lastFailureAt}}"", ""Add unit test to validate format and sample states"", ""Deploy to staging and call endpoint to confirm it reports the states observed when breakers are forced open"", ""Document response schema in service README""]",true,Not Started,2026-03-19 15:49:16.664,,2026-03-19 15:49:16.664,"",,,,"health-endpoint, circuit-state, ai-engine, file-pipeline, observability",,,,,"9034: AI Engine Client Circuit Breaker Enabled and Active, 9035: File Pipeline Client Circuit Breaker Enabled and Active"
b33071bff218832f5de48db0f2cb4fa9,Resilience and Workflow Integrity,"Add resilience at remaining cross-unit boundaries by implementing circuit breakers on AI Engine and File Pipeline clients, centralized health endpoints exposing circuit state, and request-id propagation. Implement a saga-based state machine and compensation handlers for generation workflows with persistent job states and idempotency keys, and ensure event workers use distributed locks to prevent double-processing. The result prevents orphaned artifacts and contains cascading failures.",Active,High,"7",4,false,"",2026-03-19 15:20:01.665,2026-03-19 15:20:01.665,9037,"89fa15d2937765a12f81928d7912da59",Request ID Visible on Job Details and Responses,,Medium-High,"4",4,0,"Propagate and surface the request identifier: accept X-Request-Id on incoming job creation (POST /jobs), echo X-Request-Id on responses, and include request_id in GET /jobs/{id} response JSON under request_id. Verification: submit POST /jobs with X-Request-Id and confirm response header and GET /jobs/{id} show the same ID.",Make request tracing visible to users and operators by persisting and returning the request ID on job resources.,"[""Add middleware to capture X-Request-Id (or generate if missing) and attach to request context"", ""Persist request_id into job record at job creation (jobs.request_id)"", ""Return X-Request-Id header in POST /jobs response"", ""Include request_id field in GET /jobs/{id} JSON"", ""Unit test: POST with X-Request-Id and assert it appears in header and job payload""]",false,Not Started,2026-03-19 15:49:16.685,,2026-03-19 15:49:16.685,"",,,,"request-id, request-tracing, jobs-api, X-Request-Id, observability",,,,,"9038: Persistent Job State Store for Generation Workflows"
b33071bff218832f5de48db0f2cb4fa9,Resilience and Workflow Integrity,"Add resilience at remaining cross-unit boundaries by implementing circuit breakers on AI Engine and File Pipeline clients, centralized health endpoints exposing circuit state, and request-id propagation. Implement a saga-based state machine and compensation handlers for generation workflows with persistent job states and idempotency keys, and ensure event workers use distributed locks to prevent double-processing. The result prevents orphaned artifacts and contains cascading failures.",Active,High,"7",4,false,"",2026-03-19 15:20:01.665,2026-03-19 15:20:01.665,9038,"198b82d25d3051fd6441d62c59edf1f0",Persistent Job State Store for Generation Workflows,,High,"8",8,0,"Create a persistent job_state table (job_id, state, last_updated, idempotency_key, attempts) and wire job creation to insert an initial PENDING state. Verification: create a job via POST /jobs and GET /jobs/{id}/state returns PENDING with persisted idempotency_key (if provided).","Provide a durable, queryable source-of-truth for generation workflow state to enable reliable transitions, retries, and recovery after restarts.","[""Add DB migration to create job_state table with columns (job_id PK, state, last_updated, idempotency_key, attempts)"", ""Implement repository methods: InsertState, UpdateState, GetState"", ""Integrate InsertState into POST /jobs to write initial PENDING state"", ""Add GET /jobs/{id}/state endpoint that returns persisted row"", ""Write integration test creating a job and asserting persisted state row exists""]",false,Not Started,2026-03-19 15:49:16.699,,2026-03-19 15:49:16.699,"",,,,"job-state, db-migration, persistence, idempotency, jobs-api",,,,,(none)
